website_link,college_name,course_name,2021 closing rank,2020 closing rank,Category,opening_home_state_rank,closing_home_state_rank
https://www.careers360.com/colleges/saranathan-college-of-engineering-tiruchirappalli/cut-off,"Saranathan College of Engineering, Tiruchirappalli",B.Tech Computer Science and Business System,40778,NA,General,31647,40778
https://www.careers360.com/colleges/saranathan-college-of-engineering-tiruchirappalli/cut-off,"Saranathan College of Engineering, Tiruchirappalli",B.Tech Information Technology,27248,35795,General,10433,27248
https://www.careers360.com/colleges/saranathan-college-of-engineering-tiruchirappalli/cut-off,"Saranathan College of Engineering, Tiruchirappalli",BE Civil Engineering,59865,85101,General,22056,59865
https://www.careers360.com/colleges/saranathan-college-of-engineering-tiruchirappalli/cut-off,"Saranathan College of Engineering, Tiruchirappalli",BE Computer Science and Engineering,18128,21390,General,4087,18128
https://www.careers360.com/colleges/saranathan-college-of-engineering-tiruchirappalli/cut-off,"Saranathan College of Engineering, Tiruchirappalli",BE Electrical and Electronics Engineering,47514,68744,General,9478,47514
https://www.careers360.com/colleges/saranathan-college-of-engineering-tiruchirappalli/cut-off,"Saranathan College of Engineering, Tiruchirappalli",BE Electronics and Communication Engineering,33628,36796,General,9945,33628
https://www.careers360.com/colleges/saranathan-college-of-engineering-tiruchirappalli/cut-off,"Saranathan College of Engineering, Tiruchirappalli",BE Instrumentation and Control Engineering,55524,83958,General,12330,55524
https://www.careers360.com/colleges/saranathan-college-of-engineering-tiruchirappalli/cut-off,"Saranathan College of Engineering, Tiruchirappalli",BE Mechanical Engineering,60804,76923,General,3128,60804
https://www.careers360.com/colleges/salem-college-of-engineering-and-technology-salem/cut-off,"Salem College of Engineering and Technology, Salem",BE Biomedical Engineering,91293,79775,General,31051,91293
https://www.careers360.com/colleges/salem-college-of-engineering-and-technology-salem/cut-off,"Salem College of Engineering and Technology, Salem",BE Civil Engineering,132571,109841,General,70022,132571
https://www.careers360.com/colleges/salem-college-of-engineering-and-technology-salem/cut-off,"Salem College of Engineering and Technology, Salem",BE Computer Science and Engineering,95561,88103,General,31892,95561
https://www.careers360.com/colleges/salem-college-of-engineering-and-technology-salem/cut-off,"Salem College of Engineering and Technology, Salem",BE Electrical and Electronics Engineering,126496,96511,General,55864,126496
https://www.careers360.com/colleges/salem-college-of-engineering-and-technology-salem/cut-off,"Salem College of Engineering and Technology, Salem",BE Electronics and Communication Engineering,99125,89379,General,18516,99125
https://www.careers360.com/colleges/salem-college-of-engineering-and-technology-salem/cut-off,"Salem College of Engineering and Technology, Salem",BE Mechanical Engineering,127489,110861,General,74128,127489
https://www.careers360.com/colleges/saraswathy-college-of-engineering-and-technology-villupuram/cut-off,"Saraswathy College of Engineering and Technology, Villupuram",BE Agricultural Engineering,125905,NA,General,117328,125905
https://www.careers360.com/colleges/saraswathy-college-of-engineering-and-technology-villupuram/cut-off,"Saraswathy College of Engineering and Technology, Villupuram",BE Computer Science and Engineering,133637,105711,General,59108,133637
https://www.careers360.com/colleges/saraswathy-college-of-engineering-and-technology-villupuram/cut-off,"Saraswathy College of Engineering and Technology, Villupuram",BE Electronics and Communication Engineering,128515,NA,General,111070,128515
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",B.Tech Artificial Intelligence and Data Science,27660,30668,General,6261,27660
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",B.Tech Chemical Engineering,42940,61927,General,2277,42940
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",B.Tech Information Technology,22532,38359,General,14004,22532
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",BE Agriculture Engineering,36739,47675,General,15607,36739
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",BE Artificial Intelligence and Machine Learning,29742,NA,General,18927,29742
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",BE Biomedical Engineering,18551,22483,General,3973,18551
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",BE Civil Engineering,73685,109208,General,23951,73685
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",BE Computer Science and Engineering,17564,27809,General,4033,17564
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",BE Electrical and Electronics Engineering,42720,68676,General,26731,42720
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",BE Electronics and Communication Engineering,35677,58470,General,5399,35677
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",BE Electronics and Instrumentation Engineering,49433,91498,General,18635,49433
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",BE Mechanical Engineering,61491,110840,General,32987,61491
https://www.careers360.com/colleges/saveetha-engineering-college-chennai/cut-off,"Saveetha Engineering College, Chennai",BE Medical Electronics Engineering,56463,99712,General,7268,56463
https://www.careers360.com/colleges/sardar-raja-college-of-engineering-tirunelveli/cut-off,"Sardar Raja College of Engineering, Tirunelveli",BE Civil Engineering,118043,106898,General,118043,118043
https://www.careers360.com/colleges/sardar-raja-college-of-engineering-tirunelveli/cut-off,"Sardar Raja College of Engineering, Tirunelveli",BE Computer Science and Engineering,130351,105478,General,54109,130351
https://www.careers360.com/colleges/sardar-raja-college-of-engineering-tirunelveli/cut-off,"Sardar Raja College of Engineering, Tirunelveli",BE Electrical and Electronics Engineering,119045,101965,General,65957,119045
https://www.careers360.com/colleges/sardar-raja-college-of-engineering-tirunelveli/cut-off,"Sardar Raja College of Engineering, Tirunelveli",BE Electronics and Communication Engineering,104857,91778,General,72595,104857
https://www.careers360.com/colleges/satyam-college-of-engineering-and-technology-kanyakumari/cut-off,"Satyam College of Engineering and Technology, Kanyakumari",BE Aeronautical Engineering,136725,108670,General,93527,136725
https://www.careers360.com/colleges/satyam-college-of-engineering-and-technology-kanyakumari/cut-off,"Satyam College of Engineering and Technology, Kanyakumari",BE Computer Science and Engineering,113695,72219,General,41207,113695
https://www.careers360.com/colleges/satyam-college-of-engineering-and-technology-kanyakumari/cut-off,"Satyam College of Engineering and Technology, Kanyakumari",BE Mechanical Engineering,71057,92568,General,71057,71057
https://www.careers360.com/colleges/sasurie-college-of-engineering-tirupur/cut-off,"Sasurie College of Engineering, Tirupur",B.Tech Artificial Intelligence and Data Science,106877,105759,General,106877,106877
https://www.careers360.com/colleges/sasurie-college-of-engineering-tirupur/cut-off,"Sasurie College of Engineering, Tirupur",BE Computer Science and Engineering,136521,99586,General,43906,136521
https://www.careers360.com/colleges/sasurie-college-of-engineering-tirupur/cut-off,"Sasurie College of Engineering, Tirupur",BE Mechanical Engineering,82135,NA,General,82135,82135
https://www.careers360.com/colleges/sengunthar-college-of-engineering-tiruchengode/cut-off,"Sengunthar College of Engineering, Tiruchengode",B.Tech Information Technology,103249,86775,General,13073,103249
https://www.careers360.com/colleges/sengunthar-college-of-engineering-tiruchengode/cut-off,"Sengunthar College of Engineering, Tiruchengode",BE Medical Electronics Engineering,107712,109498,General,24594,107712
https://www.careers360.com/colleges/selvam-college-of-technology-namakkal/cut-off,"Selvam College of Technology, Namakkal",B.Tech Biotechnology,73865,67740,General,20521,73865
https://www.careers360.com/colleges/selvam-college-of-technology-namakkal/cut-off,"Selvam College of Technology, Namakkal",BE Computer Science and Engineering,92314,72013,General,6148,92314
https://www.careers360.com/colleges/selvam-college-of-technology-namakkal/cut-off,"Selvam College of Technology, Namakkal",BE Electrical and Electronics Engineering,136548,108861,General,75571,136548
https://www.careers360.com/colleges/selvam-college-of-technology-namakkal/cut-off,"Selvam College of Technology, Namakkal",BE Electronics and Communication Engineering,135370,102895,General,50406,135370
https://www.careers360.com/colleges/selvam-college-of-technology-namakkal/cut-off,"Selvam College of Technology, Namakkal",BE Mechanical Engineering,136594,110706,General,63089,136594
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",B.Tech Biotechnology,99506,77517,General,35344,99506
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",B.Tech Chemical Engineering,127702,82017,General,24214,127702
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",B.Tech Computer Science and Business System,60424,63492,General,36743,60424
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",B.Tech Data Science with Artificial Intelligence,44604,NA,General,17946,44604
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",B.Tech Information Technology,43990,50727,General,18624,43990
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",BE Agriculture Engineering,73618,49002,General,10602,73618
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",BE Biomedical Engineering,73614,52373,General,9726,73614
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",BE Civil Engineering,94584,89728,General,10610,94584
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",BE Computer Science and Design,70836,NA,General,27908,70836
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",BE Computer Science and Engineering,42752,48505,General,2536,42752
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",BE Electrical and Electronics Engineering,92716,84816,General,46782,92716
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",BE Electronics and Communication Engineering,64093,67289,General,19452,64093
https://www.careers360.com/colleges/sethu-institute-of-technology-kariapatti/cut-off,"Sethu Institute of Technology, Kariapatti",BE Mechanical Engineering,122357,98413,General,48566,122357
https://www.careers360.com/colleges/sengunthar-engineering-college-tiruchengode/cut-off,"Sengunthar Engineering College, Tiruchengode",BE Civil Engineering,118783,105465,General,118783,118783
https://www.careers360.com/colleges/sengunthar-engineering-college-tiruchengode/cut-off,"Sengunthar Engineering College, Tiruchengode",BE Computer Science and Engineering,85355,94544,General,13159,85355
https://www.careers360.com/colleges/sengunthar-engineering-college-tiruchengode/cut-off,"Sengunthar Engineering College, Tiruchengode",BE Electrical and Electronics Engineering,133888,104850,General,30659,133888
https://www.careers360.com/colleges/sengunthar-engineering-college-tiruchengode/cut-off,"Sengunthar Engineering College, Tiruchengode",BE Electronics and Communication Engineering,130095,109845,General,48327,130095
https://www.careers360.com/colleges/sengunthar-engineering-college-tiruchengode/cut-off,"Sengunthar Engineering College, Tiruchengode",BE Mechanical Engineering,125028,106448,General,54942,125028
https://www.careers360.com/colleges/shree-motilal-kanhaiyalal-fomra-institute-of-technology-chennai/cut-off,"Shree Motilal Kanhaiyalal Fomra Institute of Technology, Chennai",BE Biomedical Engineering,116088,96835,General,40509,116088
https://www.careers360.com/colleges/shree-motilal-kanhaiyalal-fomra-institute-of-technology-chennai/cut-off,"Shree Motilal Kanhaiyalal Fomra Institute of Technology, Chennai",BE Computer Science and Engineering,109541,98078,General,64017,109541
https://www.careers360.com/colleges/shree-motilal-kanhaiyalal-fomra-institute-of-technology-chennai/cut-off,"Shree Motilal Kanhaiyalal Fomra Institute of Technology, Chennai",BE Electronics and Communication Engineering,127940,NA,General,127940,127940
https://www.careers360.com/colleges/shree-motilal-kanhaiyalal-fomra-institute-of-technology-chennai/cut-off,"Shree Motilal Kanhaiyalal Fomra Institute of Technology, Chennai",BE Mechanical Engineering,135068,NA,General,134887,135068
https://www.careers360.com/colleges/shanmuganathan-engineering-college-thirumayam/cut-off,"Shanmuganathan Engineering College, Thirumayam",BE Civil Engineering,134867,105002,General,63984,134867
https://www.careers360.com/colleges/shanmuganathan-engineering-college-thirumayam/cut-off,"Shanmuganathan Engineering College, Thirumayam",BE Computer Science and Engineering,98388,78269,General,27765,98388
https://www.careers360.com/colleges/shanmuganathan-engineering-college-thirumayam/cut-off,"Shanmuganathan Engineering College, Thirumayam",BE Electrical and Electronics Engineering,125252,103865,General,92234,125252
https://www.careers360.com/colleges/shanmuganathan-engineering-college-thirumayam/cut-off,"Shanmuganathan Engineering College, Thirumayam",BE Electronics and Communication Engineering,86528,84546,General,53719,86528
https://www.careers360.com/colleges/shanmuganathan-engineering-college-thirumayam/cut-off,"Shanmuganathan Engineering College, Thirumayam",BE Mechanical Engineering,132118,110079,General,74316,132118
https://www.careers360.com/colleges/shreenivasa-engineering-college-dharmapuri/cut-off,"Shreenivasa Engineering College, Dharmapuri",B.Tech Biomedical Engineering,124818,87736,General,31538,124818
https://www.careers360.com/colleges/shreenivasa-engineering-college-dharmapuri/cut-off,"Shreenivasa Engineering College, Dharmapuri",BE Agriculture Engineering,128538,99092,General,3570,128538
https://www.careers360.com/colleges/shreenivasa-engineering-college-dharmapuri/cut-off,"Shreenivasa Engineering College, Dharmapuri",BE Computer Science and Engineering,109826,108277,General,53595,109826
https://www.careers360.com/colleges/shreenivasa-engineering-college-dharmapuri/cut-off,"Shreenivasa Engineering College, Dharmapuri",BE Electrical and Electronics Engineering,134884,110482,General,108291,134884
https://www.careers360.com/colleges/shreenivasa-engineering-college-dharmapuri/cut-off,"Shreenivasa Engineering College, Dharmapuri",BE Mechanical Engineering,134373,109481,General,97089,134373
https://www.careers360.com/colleges/shree-sathyam-college-of-engineering-and-technology-salem/cut-off,"Shree Sathyam College of Engineering and Technology, Salem",BE Civil Engineering,111842,106967,General,111842,111842
https://www.careers360.com/colleges/shree-sathyam-college-of-engineering-and-technology-salem/cut-off,"Shree Sathyam College of Engineering and Technology, Salem",BE Computer Science and Engineering,131865,103847,General,85188,131865
https://www.careers360.com/colleges/shree-sathyam-college-of-engineering-and-technology-salem/cut-off,"Shree Sathyam College of Engineering and Technology, Salem",BE Electrical and Electronics Engineering,103878,110789,General,103878,103878
https://www.careers360.com/colleges/shivani-engineering-college-tiruchirappalli/cut-off,"Shivani Engineering College, Tiruchirappalli",BE Biomedical Engineering,136162,105124,General,77113,136162
https://www.careers360.com/colleges/shivani-engineering-college-tiruchirappalli/cut-off,"Shivani Engineering College, Tiruchirappalli",BE Computer Science and Engineering,120369,NA,General,67861,120369
https://www.careers360.com/colleges/shri-angalamman-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Shri Angalamman College of Engineering and Technology, Tiruchirappalli",BE Computer Science and Engineering,126928,NA,General,69207,126928
https://www.careers360.com/colleges/shri-angalamman-college-of-engineering-and-technology-tiruchirappalli/cut-off,"Shri Angalamman College of Engineering and Technology, Tiruchirappalli",BE Electronics and Communication Engineering,93239,NA,General,93239,93239
https://www.careers360.com/colleges/shree-venkateshwara-hi-tech-engineering-college-erode/cut-off,"Shree Venkateshwara Hi-Tech Engineering College, Erode",BE Civil Engineering,136020,108664,General,75819,136020
https://www.careers360.com/colleges/shree-venkateshwara-hi-tech-engineering-college-erode/cut-off,"Shree Venkateshwara Hi-Tech Engineering College, Erode",BE Computer Science and Engineering,90545,77045,General,46265,90545
https://www.careers360.com/colleges/shree-venkateshwara-hi-tech-engineering-college-erode/cut-off,"Shree Venkateshwara Hi-Tech Engineering College, Erode",BE Electrical and Electronics Engineering,120551,108121,General,26372,120551
https://www.careers360.com/colleges/shree-venkateshwara-hi-tech-engineering-college-erode/cut-off,"Shree Venkateshwara Hi-Tech Engineering College, Erode",BE Electronics and Communication Engineering,102104,97923,General,13064,102104
https://www.careers360.com/colleges/shree-venkateshwara-hi-tech-engineering-college-erode/cut-off,"Shree Venkateshwara Hi-Tech Engineering College, Erode",BE Mechanical Engineering,136620,110766,General,67152,136620
https://www.careers360.com/colleges/sivaji-college-of-engineering-and-technology-kanyakumari/cut-off,"Sivaji College of Engineering and Technology, Kanyakumari",BE Computer Science and Engineering,119260,NA,General,14461,119260
https://www.careers360.com/colleges/sivaji-college-of-engineering-and-technology-kanyakumari/cut-off,"Sivaji College of Engineering and Technology, Kanyakumari",BE Mechanical Engineering,46369,NA,General,46369,46369
https://www.careers360.com/colleges/sona-college-of-technology-salem/cut-off,"Sona College of Technology, Salem",B.Tech Artificial Intelligence and Data Science,24512,30943,General,9055,24512
https://www.careers360.com/colleges/sona-college-of-technology-salem/cut-off,"Sona College of Technology, Salem",B.Tech Fashion Technology,79575,70210,General,23548,79575
https://www.careers360.com/colleges/sona-college-of-technology-salem/cut-off,"Sona College of Technology, Salem",B.Tech Information Technology,22716,29159,General,12975,22716
https://www.careers360.com/colleges/sona-college-of-technology-salem/cut-off,"Sona College of Technology, Salem",BE Biomedical Engineering,44925,30789,General,16701,44925
https://www.careers360.com/colleges/sona-college-of-technology-salem/cut-off,"Sona College of Technology, Salem",BE Civil Engineering,64182,53344,General,30089,64182
https://www.careers360.com/colleges/sona-college-of-technology-salem/cut-off,"Sona College of Technology, Salem",BE Computer Science and Engineering,16874,19991,General,4408,16874
https://www.careers360.com/colleges/sona-college-of-technology-salem/cut-off,"Sona College of Technology, Salem",BE Electrical and Electronics Engineering,39969,41170,General,19216,39969
https://www.careers360.com/colleges/sona-college-of-technology-salem/cut-off,"Sona College of Technology, Salem",BE Electronics and Communication Engineering,28571,33541,General,7082,28571
https://www.careers360.com/colleges/sona-college-of-technology-salem/cut-off,"Sona College of Technology, Salem",BE Mechanical Engineering,71009,76680,General,23433,71009
https://www.careers360.com/colleges/sona-college-of-technology-salem/cut-off,"Sona College of Technology, Salem",BE Mechatronics Engineering,58011,74350,General,24418,58011
https://www.careers360.com/colleges/solamalai-college-of-engineering-madurai/cut-off,"Solamalai College of Engineering, Madurai",BE Civil Engineering,126544,110584,General,79906,126544
https://www.careers360.com/colleges/solamalai-college-of-engineering-madurai/cut-off,"Solamalai College of Engineering, Madurai",BE Computer Science and Engineering,78803,79075,General,32349,78803
https://www.careers360.com/colleges/solamalai-college-of-engineering-madurai/cut-off,"Solamalai College of Engineering, Madurai",BE Electrical and Electronics Engineering,134656,108630,General,134656,134656
https://www.careers360.com/colleges/solamalai-college-of-engineering-madurai/cut-off,"Solamalai College of Engineering, Madurai",BE Electronics and Communication Engineering,128530,104787,General,62986,128530
https://www.careers360.com/colleges/solamalai-college-of-engineering-madurai/cut-off,"Solamalai College of Engineering, Madurai",BE Mechanical Engineering,133144,106536,General,125003,133144
https://www.careers360.com/colleges/sree-krishna-college-of-engineering-vellore/cut-off,"Sree Krishna College of Engineering, Vellore",BE Computer Science and Engineering,128042,108470,General,71402,128042
https://www.careers360.com/colleges/sree-sowdambika-college-of-engineering-virudhunagar/cut-off,"Sree Sowdambika College of Engineering, Virudhunagar",BE Civil Engineering,115628,91136,General,115628,115628
https://www.careers360.com/colleges/sree-sowdambika-college-of-engineering-virudhunagar/cut-off,"Sree Sowdambika College of Engineering, Virudhunagar",BE Computer Science and Engineering,82083,84572,General,21892,82083
https://www.careers360.com/colleges/sree-sowdambika-college-of-engineering-virudhunagar/cut-off,"Sree Sowdambika College of Engineering, Virudhunagar",BE Electrical and Electronics Engineering,127340,109292,General,53584,127340
https://www.careers360.com/colleges/sree-sowdambika-college-of-engineering-virudhunagar/cut-off,"Sree Sowdambika College of Engineering, Virudhunagar",BE Electronics and Communication Engineering,128595,109063,General,49400,128595
https://www.careers360.com/colleges/sree-sowdambika-college-of-engineering-virudhunagar/cut-off,"Sree Sowdambika College of Engineering, Virudhunagar",BE Mechanical Engineering,131475,102119,General,66014,131475
https://www.careers360.com/colleges/sir-issac-newton-college-of-engineering-and-technology-nagapattinam/cut-off,"Sir Issac Newton College of Engineering and Technology, Nagapattinam",BE Agricultural Engineering,92689,66802,General,8835,92689
https://www.careers360.com/colleges/sir-issac-newton-college-of-engineering-and-technology-nagapattinam/cut-off,"Sir Issac Newton College of Engineering and Technology, Nagapattinam",BE Artificial Intelligence and Data Science,85506,NA,General,5352,85506
https://www.careers360.com/colleges/sir-issac-newton-college-of-engineering-and-technology-nagapattinam/cut-off,"Sir Issac Newton College of Engineering and Technology, Nagapattinam",BE Computer Science and Engineering,97654,95088,General,37063,97654
https://www.careers360.com/colleges/sir-issac-newton-college-of-engineering-and-technology-nagapattinam/cut-off,"Sir Issac Newton College of Engineering and Technology, Nagapattinam",BE Electronics and Communication Engineering,108695,77702,General,46122,108695
https://www.careers360.com/colleges/sir-issac-newton-college-of-engineering-and-technology-nagapattinam/cut-off,"Sir Issac Newton College of Engineering and Technology, Nagapattinam",BE Mechanical Engineering,114465,104650,General,57098,114465
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",B.Tech Artificial Intelligence and Data Science,55058,108708,General,24387,55058
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",B.Tech Biotechnology,54504,92726,General,4553,54504
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",B.Tech Food Technology,81269,65536,General,30009,81269
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",BE Automobile Engineering,132541,NA,General,78197,132541
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",BE Biomedical Engineering,91085,89416,General,9843,91085
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",BE Civil Engineering,38184,NA,General,38184,38184
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",BE Computer Science and Engineering,44402,100009,General,14611,44402
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",BE Electrical and Electronics Engineering,133142,29824,General,43525,133142
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",BE Electronics and Communication Engineering,85016,NA,General,29064,85016
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",BE Mechanical Engineering Sandwich,96211,NA,General,96211,96211
https://www.careers360.com/colleges/sree-sastha-institute-of-engineering-and-technology-chennai/cut-off,"Sree Sastha Institute of Engineering and Technology, Chennai",BE Mechanical and Automation Engineering,117127,NA,General,83877,117127
https://www.careers360.com/colleges/sri-jayaram-institute-of-engineering-and-technology-thiruvallur/cut-off,"Sri Jayaram Institute of Engineering and Technology, Thiruvallur",B.Tech Food Technology,136796,105755,General,136796,136796
https://www.careers360.com/colleges/sri-jayaram-institute-of-engineering-and-technology-thiruvallur/cut-off,"Sri Jayaram Institute of Engineering and Technology, Thiruvallur",BE Agriculture Engineering,136581,105358,General,69115,136581
https://www.careers360.com/colleges/sri-jayaram-institute-of-engineering-and-technology-thiruvallur/cut-off,"Sri Jayaram Institute of Engineering and Technology, Thiruvallur",BE Biomedical Engineering,136044,110250,General,110484,136044
https://www.careers360.com/colleges/sri-krishna-college-of-technology-coimbatore/cut-off,"Sri Krishna College of Technology, Coimbatore",B.Tech Data Science with Artificial Intelligence,13408,NA,General,6070,13408
https://www.careers360.com/colleges/sri-krishna-college-of-technology-coimbatore/cut-off,"Sri Krishna College of Technology, Coimbatore",B.Tech Information Technology,14227,20044,General,9648,14227
https://www.careers360.com/colleges/sri-krishna-college-of-technology-coimbatore/cut-off,"Sri Krishna College of Technology, Coimbatore",BE Civil Engineering,49797,50990,General,19201,49797
https://www.careers360.com/colleges/sri-krishna-college-of-technology-coimbatore/cut-off,"Sri Krishna College of Technology, Coimbatore",BE Computer Science and Engineering,10700,15621,General,3379,10700
https://www.careers360.com/colleges/sri-krishna-college-of-technology-coimbatore/cut-off,"Sri Krishna College of Technology, Coimbatore",BE Electrical and Electronics Engineering,26492,39495,General,17716,26492
https://www.careers360.com/colleges/sri-krishna-college-of-technology-coimbatore/cut-off,"Sri Krishna College of Technology, Coimbatore",BE Electronics and Communication Engineering,17712,23406,General,6767,17712
https://www.careers360.com/colleges/sri-krishna-college-of-technology-coimbatore/cut-off,"Sri Krishna College of Technology, Coimbatore",BE Instrumentation and Control Engineering,37208,69664,General,19702,37208
https://www.careers360.com/colleges/sri-krishna-college-of-technology-coimbatore/cut-off,"Sri Krishna College of Technology, Coimbatore",BE Mechanical Engineering,45265,94515,General,29784,45265
https://www.careers360.com/colleges/sri-krishna-engineering-college-chennai/cut-off,"Sri Krishna Engineering College, Chennai",B.Tech Information Technology,136139,71027,General,77896,136139
https://www.careers360.com/colleges/sri-krishna-engineering-college-chennai/cut-off,"Sri Krishna Engineering College, Chennai",BE Computer Science and Engineering,82636,90391,General,7976,82636
https://www.careers360.com/colleges/sri-krishna-engineering-college-chennai/cut-off,"Sri Krishna Engineering College, Chennai",BE Electronics and Communication Engineering,125755,70109,General,13624,125755
https://www.careers360.com/colleges/sri-bharathi-engineering-college-for-women-pudukkottai/cut-off,"Sri Bharathi Engineering College for Women, Pudukkottai",BE Civil Engineering,88739,72297,General,88739,88739
https://www.careers360.com/colleges/sri-bharathi-engineering-college-for-women-pudukkottai/cut-off,"Sri Bharathi Engineering College for Women, Pudukkottai",BE Computer Science and Engineering,93022,104097,General,12965,93022
https://www.careers360.com/colleges/sri-bharathi-engineering-college-for-women-pudukkottai/cut-off,"Sri Bharathi Engineering College for Women, Pudukkottai",BE Electronics and Communication Engineering,126587,76585,General,58973,126587
https://www.careers360.com/colleges/sri-krishna-college-of-engineering-arakkonam/cut-off,"Sri Krishna College of Engineering, Arakkonam",B.Tech Computer Science and Engineering,109316,90305,General,35214,109316
https://www.careers360.com/colleges/sri-krishna-college-of-engineering-arakkonam/cut-off,"Sri Krishna College of Engineering, Arakkonam",B.Tech Electrical and Electronics Engineering,36226,NA,General,36226,36226
https://www.careers360.com/colleges/sri-krishna-college-of-engineering-arakkonam/cut-off,"Sri Krishna College of Engineering, Arakkonam",B.Tech Electronics and Communication Engineering,74941,NA,General,74941,74941
https://www.careers360.com/colleges/sri-krishna-institute-of-technology-chennai/cut-off,"Sri Krishna Institute of Technology, Chennai",BE Civil Engineering,85284,NA,General,85284,85284
https://www.careers360.com/colleges/sri-krishna-institute-of-technology-chennai/cut-off,"Sri Krishna Institute of Technology, Chennai",BE Electrical and Electronics Engineering,78235,NA,General,78235,78235
https://www.careers360.com/colleges/sri-krishna-institute-of-technology-chennai/cut-off,"Sri Krishna Institute of Technology, Chennai",BE Electronics and Communication Engineering,105350,NA,General,39130,105350
https://www.careers360.com/colleges/sri-balaji-chockalingam-engineering-college-tiruvannamalai/cut-off,"Sri Balaji Chockalingam Engineering College, Tiruvannamalai",BE Civil Engineering,120211,100881,General,40138,120211
https://www.careers360.com/colleges/sri-balaji-chockalingam-engineering-college-tiruvannamalai/cut-off,"Sri Balaji Chockalingam Engineering College, Tiruvannamalai",BE Computer Science and Engineering,98196,108839,General,32974,98196
https://www.careers360.com/colleges/sri-balaji-chockalingam-engineering-college-tiruvannamalai/cut-off,"Sri Balaji Chockalingam Engineering College, Tiruvannamalai",BE Electrical and Electronics Engineering,134876,85780,General,12942,134876
